Fighter,KD,Strikes,TD,Sub,Win_Rate,Total_Matches
Thiago Silva,0.375,34.875,0.4375,0.375,56.25,6.0
Thiago Tavares,0.0,18.305194805194805,2.4025974025974026,0.8571428571428572,55.844155844155836,9.0
Thibault Gouti,0.16666666666666666,30.0,0.6666666666666666,0.16666666666666666,16.666666666666664,3.0
Thomas Almeida,0.3333333333333333,44.625,0.08333333333333333,0.0,50.0,5.0
Thomas Gifford,0.0,59.0,0.5,0.0,0.0,2.0
Thomas Ramirez,0.0,1.0,0.0,0.0,0.0,1.0
Tiago dos Santos e Silva,0.0,46.83333333333333,0.6666666666666666,0.5,66.66666666666666,2.0
Tiki Ghosn,0.0,17.833333333333332,0.0,0.0,0.0,2.0
Tim Boetsch,0.2899159663865546,28.84453781512605,0.9117647058823529,0.5336134453781513,52.10084033613445,12.0
Tim Credeur,0.4,26.2,0.2,1.6,60.0,5.0
Tim Elliott,0.12142857142857143,43.50714285714285,3.25,0.8928571428571429,41.42857142857143,8.5
Tim Gorman,0.0,41.0,1.0,0.0,0.0,1.0
Tim Hague,0.0,24.0,0.9166666666666666,0.41666666666666663,16.666666666666664,2.5
Tim Kennedy,0.25,35.75,1.6666666666666667,0.25,58.33333333333333,2.5
Tim Lajcik,0.0,8.5,0.0,0.0,0.0,1.5
Tim McKenzie,0.0,1.0,0.0,0.0,0.0,1.0
Tim Means,0.3,50.44375,0.8125,0.13125,55.0,13.0
Tim Sylvia,0.3875,48.6,0.0625,0.1,71.25,6.5
Tim Williams,0.0,25.5,1.0,0.0,0.0,2.0
Timothy Johnson,0.25,41.6,0.75,0.0,55.0,3.5
Timur Valiev,0.25,67.5,1.5,0.25,50.0,4.0
Tina Lahdemaki,0.0,29.0,0.0,0.0,0.0,1.0
Tito Ortiz,0.07417582417582418,26.00824175824176,2.1346153846153846,0.30219780219780223,55.49450549450549,13.5
Todd Brown,0.0,21.5,0.0,0.0,0.0,1.0
Todd Butler,0.0,1.0,0.0,0.0,0.0,1.0
Todd Duffee,0.6666666666666666,20.333333333333332,0.16666666666666666,0.0,49.99999999999999,3.0
Todd Medina,0.0,2.0,0.5,0.5,50.0,1.0
Tom Aspinall,0.375,16.25,0.5,0.25,75.0,3.0
Tom Blackledge,0.0,8.0,0.0,0.0,0.0,1.0
Tom Breese,0.5,29.833333333333336,0.0,0.3333333333333333,58.33333333333333,4.0
Tom DeBlass,0.0,22.5,1.0,0.5,0.0,2.0
Tom Duquesnoy,0.5,50.75,0.25,0.0,75.0,1.5
Tom Egan,0.0,0.0,0.0,0.0,0.0,1.0
Tom Gallicchio,0.0,53.0,1.0,0.0,0.0,1.0
Tom Lawlor,0.26666666666666666,22.46666666666667,1.5,0.8333333333333333,53.33333333333333,5.5
Tom Murphy,0.0,30.0,6.0,2.0,100.0,1.0
Tom Niinimaki,0.0,10.0,1.0,0.5,16.666666666666664,2.0
Tom Watson,0.25,60.7,0.25,0.0,35.0,3.5
Tomasz Drwal,0.16666666666666666,20.833333333333336,1.5,0.16666666666666666,50.0,3.0
Tommy Hayden,0.5,6.5,1.0,0.0,0.0,2.0
Tommy Speer,0.0,2.0,0.0,0.0,0.0,1.0
Tony DeSouza,0.0,7.5,1.0,0.6666666666666666,50.0,3.0
Tony Ferguson,0.14090909090909093,57.45454545454545,0.3318181818181818,0.7636363636363637,71.36363636363637,10.5
Tony Fryklund,0.25,17.25,0.25,0.5,50.0,4.0
Tony Gravely,0.5,37.25,3.25,0.0,33.33333333333333,4.0
Tony Halme,0.0,0.0,0.0,0.0,0.0,1.0
Tony Kelley,0.0,59.75,0.0,1.0,50.0,2.0
Tony Petarra,0.0,4.0,0.0,0.0,0.0,1.0
Tony Sims,0.25,15.25,0.25,0.5,25.0,1.5
Tonya Evinger,0.0,13.25,0.75,0.0,0.0,1.5
Tor Troeng,0.0,14.0,0.5,0.25,25.0,2.0
Toshiomi Kazama,0.0,4.0,0.0,0.0,0.0,1.0
Townsend Saunders,0.0,23.5,1.0,0.0,0.0,2.0
Tra Telligman,0.16666666666666666,13.5,0.0,0.25,25.0,2.5
Tracy Cortez,0.0,50.25,2.5,0.5,100.0,2.0
Travis Browne,0.3611111111111111,23.26388888888889,0.625,0.1111111111111111,53.47222222222222,8.5
Travis Fulton,0.5,15.5,0.5,0.0,50.0,1.0
Travis Lutter,0.16666666666666666,3.1666666666666665,1.0,0.3333333333333333,33.33333333333333,3.0
Travis Wiuff,0.0,1.5,1.0,0.5,0.0,1.0
Trent Jenkins,,,,,0.0,1.0
Tresean Gore,0.0,20.75,1.25,0.5,25.0,1.5
Trevin Giles,0.1875,33.270833333333336,0.7916666666666666,0.29166666666666663,54.166666666666664,5.5
Trevin Jones,0.3333333333333333,25.666666666666664,0.5,0.16666666666666666,16.666666666666664,3.0
Trevor Peek,2.0,51.0,0.0,0.0,100.0,1.0
Trevor Prangley,0.0,20.833333333333332,2.3333333333333335,1.3333333333333333,33.33333333333333,2.0
Trevor Smith,0.1111111111111111,51.55555555555556,1.1111111111111112,0.5555555555555556,38.888888888888886,6.0
Trey Ogden,0.0,56.0,1.0,1.0,50.0,2.0
Tristan Connelly,0.0,53.25,0.25,0.5,50.0,1.5
Troy Mandaloniz,1.0,34.0,2.0,0.0,50.0,1.0
Tsuyoshi Kohsaka,0.0,15.7,0.7,2.0,70.0,3.0
Tucker Lutz,0.0,60.75,1.75,0.0,50.0,1.5
Tulio Palhares,0.0,31.0,4.0,0.0,100.0,1.0
Tyler Diamond,0.0,51.0,3.0,0.0,0.0,1.0
Tyler Toner,0.0,21.0,0.0,0.0,0.0,1.0
Tyron Woodley,0.6190476190476191,32.33333333333333,0.3968253968253968,0.16666666666666666,54.76190476190476,8.0
Tyrone Roberts,0.0,16.0,1.0,0.0,100.0,1.0
Tyson Griffin,0.14285714285714285,43.714285714285715,1.4285714285714284,0.7142857142857143,57.14285714285714,7.0
Tyson Nam,0.45,35.2,0.0,0.0,45.0,3.5
Tyson Pedro,0.41666666666666663,21.833333333333332,0.5,0.41666666666666663,58.33333333333333,4.5
Ulysses Gomez,0.0,25.5,0.0,0.0,0.0,1.0
Umar Nurmagomedov,0.16666666666666666,31.5,1.8333333333333333,0.6666666666666666,100.0,2.0
Uriah Hall,0.3977272727272727,33.77840909090909,0.3693181818181818,0.09090909090909091,50.56818181818181,9.5
Urijah Faber,0.2625,40.8375,1.5125,0.5125,61.25,9.0
Uros Medic,1.0,32.666666666666664,0.0,0.0,66.66666666666666,3.0
Vagner Rocha,0.0,29.5,0.8333333333333333,0.6666666666666666,16.666666666666664,2.0
Valentina Shevchenko,0.07142857142857142,57.04464285714286,3.008928571428571,0.3839285714285714,79.46428571428572,7.5
Valeri Ignatov,0.0,4.5,0.0,0.5,0.0,1.0
Valerie Letourneau,0.25,73.75,0.75,0.25,50.0,3.0
Valmir Lazaro,0.0,65.0,1.0,0.0,25.0,1.5
Vanessa Demopoulos,0.16666666666666666,33.83333333333333,0.5,1.0,83.33333333333333,2.0
Vanessa Melo,0.0,57.5,0.0,0.0,16.666666666666664,2.0
Vaughan Lee,0.125,32.25,0.5,0.625,37.5,4.0
Vernon Ramos Ho,0.0,2.0,0.0,0.0,0.0,1.0
Vernon White,0.0,29.0,0.5,0.0,0.0,1.0
Veronica Hardy,0.0,34.125,0.875,0.375,25.0,3.0
Viacheslav Borshchev,0.25,38.5,0.0,0.0,25.0,1.5
Vicente Luque,0.5952380952380952,51.41666666666667,0.30952380952380953,0.49404761904761907,76.19047619047618,9.5
Victor Altamirano,0.25,65.25,1.75,0.0,75.0,1.5
Victor Henry,0.0,136.0,0.0,1.0,75.0,1.5
Victor Martinez,0.0,7.0,0.0,0.0,0.0,1.0
Victor Rodriguez,0.0,3.0,0.0,0.0,0.0,1.0
Victor Valimaki,0.0,33.0,0.5,0.0,0.0,1.0
Victoria Leonardo,0.0,33.0,0.6666666666666666,0.0,33.33333333333333,3.0
Vik Grujic,0.0,21.25,0.75,0.25,25.0,2.0
Viktor Pesta,0.0,14.416666666666666,2.3333333333333335,0.0,16.666666666666664,2.5
Vinc Pichel,0.125,42.0,2.166666666666667,0.20833333333333331,66.66666666666667,5.0
Vince Cachero,0.0,45.5,0.0,0.5,0.0,2.0
Vince Morales,0.25,49.75,0.125,0.0,37.5,4.0
Vinicius Moreira,0.0,6.666666666666667,0.0,0.0,0.0,2.0
Vinicius Queiroz,0.0,47.0,5.0,0.0,0.0,1.0
Vinicius Salvador,0.0,47.0,1.0,0.0,0.0,1.0
Vinny Magalhaes,0.0,16.6,0.8,0.4,20.0,5.0
Virna Jandiroba,0.125,24.916666666666668,1.7916666666666667,0.9583333333333334,62.5,3.5
Viscardi Andrade,0.5,38.0,1.5,0.25,75.0,4.0
Vitor Belfort,0.475,11.65,0.1875,0.26875,60.0,13.0
Vitor Miranda,0.0,38.05,0.5,0.1,45.0,3.5
Vitor Petrino,0.0,39.0,7.0,1.0,100.0,1.0
Viviane Araujo,0.1,72.4,1.925,0.65,55.0,4.5
Viviane Pereira,0.0,35.33333333333333,0.5,0.16666666666666666,66.66666666666666,2.0
Vladimir Matyushenko,0.07142857142857142,16.3,1.6714285714285715,0.07142857142857142,58.57142857142857,6.0
Volkan Oezdemir,0.25,48.25,0.3333333333333333,0.0,49.99999999999999,6.0
Wade Shipp,0.0,20.0,0.0,0.0,0.0,1.0
Wagner Campos,0.0,17.0,2.0,0.0,0.0,1.0
Wagner Prado,0.0,15.0,0.0,0.0,0.0,1.5
Wagner Silva,0.0,16.5,0.0,0.0,0.0,1.0
Waldo Cortes-Acosta,0.0,110.0,0.0,0.0,100.0,2.0
Walel Watson,0.3333333333333333,15.0,0.0,0.8333333333333333,16.666666666666664,2.0
Wallid Ismail,0.0,1.0,1.0,0.0,0.0,1.0
Walt Harris,0.5317460317460317,20.134920634920636,0.12698412698412698,0.07142857142857142,36.507936507936506,8.0
Wanderlei Silva,0.75,27.083333333333332,0.16666666666666666,0.08333333333333333,41.666666666666664,6.0
Wang Guan,1.0,71.0,0.0,0.0,100.0,1.0
War Machine,0.0,15.0,0.5,0.0,50.0,2.0
Warlley Alves,0.225,33.2,1.1,0.525,62.5,7.0
Waylon Lowe,0.0,22.0,3.5,0.25,50.0,2.0
Wellington Turman,0.0,31.428571428571427,1.2857142857142858,0.7142857142857143,42.857142857142854,7.0
Wendell Oliveira Marques,0.0,15.0,0.0,0.0,0.0,1.0
Wes Albritton,0.0,0.0,0.0,0.0,0.0,1.0
Wes Combs,0.0,7.0,0.0,0.0,0.0,1.0
Wes Sims,0.0,9.25,0.0,0.75,0.0,1.5
Wesley Correira,0.16666666666666666,18.166666666666668,0.0,0.0,66.66666666666666,2.0
Will Brooks,0.0,41.16666666666667,1.8333333333333335,0.5,16.666666666666664,2.0
Will Campuzano,0.0,30.75,1.25,0.25,0.0,4.0
Will Chope,0.0,33.0,0.0,0.0,0.0,1.0
Willamy Freire,0.0,23.0,1.0,0.0,0.0,1.0
William Gomis,0.0,32.0,3.0,0.0,100.0,1.0
William Knight,0.3333333333333333,24.958333333333336,1.1666666666666667,0.375,45.83333333333333,3.5
William Macario,0.0,50.0,1.25,0.0,25.0,4.0
Willie Gates,0.5,16.75,0.0,0.25,25.0,4.0
Wilson Gouveia,0.375,19.958333333333336,0.41666666666666663,1.125,58.33333333333333,5.0
Wilson Reis,0.0,20.725,3.9375,0.45,55.0,6.5
Wu Yanan,0.0,44.125,0.375,0.25,25.0,3.0
Wulijiburen,0.0,21.666666666666668,3.0,0.3333333333333333,0.0,3.0
Xavier Foupa-Pokam,0.0,11.5,0.0,0.0,0.0,1.0
Yair Rodriguez,0.225,64.425,0.6,0.6,73.75,6.5
Yan Cabral,0.125,18.5,2.125,0.875,62.5,2.5
Yan Xiaonan,0.0,88.125,0.9375,0.0,87.5,4.5
Yana Santos,0.0,41.833333333333336,0.8,0.1,40.0,4.0
Yanal Ashmouz,0.0,15.0,1.0,0.0,100.0,1.0
Yancy Medeiros,0.6,37.5,0.2,0.3,35.0,7.5
Yao Zhikui,0.0,20.666666666666668,0.6666666666666666,0.0,16.666666666666664,2.0
Yaotzin Meza,0.0,17.166666666666664,0.8333333333333333,1.1666666666666665,29.166666666666664,3.5
Yasuhiro Urushitani,0.0,35.0,0.0,0.0,0.0,2.0
Yazmin Jauregui,1.0,76.5,0.0,0.0,100.0,1.0
Yi Zha,0.0,24.0,5.0,0.0,0.0,1.0
Yoel Romero,0.7738095238095238,50.08333333333333,1.6428571428571428,0.0,71.42857142857143,6.5
Yohan Lainesse,0.25,16.5,0.5,0.25,25.0,1.5
Yoislandy Izquierdo,0.0,31.5,0.0,0.0,0.0,2.0
Yoji Anjo,0.0,2.25,0.0,0.25,0.0,1.5
Yorgan De Castro,0.16666666666666666,13.666666666666666,0.0,0.0,16.666666666666664,2.0
Yosdenis Cedeno,0.16666666666666666,19.333333333333336,0.0,0.16666666666666666,16.666666666666664,2.0
Yoshihiro Akiyama,0.0,25.5,1.0,0.08333333333333333,16.666666666666664,3.5
Yoshiki Takahashi,0.0,20.0,1.0,0.0,100.0,1.0
Yoshinori Horie,0.0,39.0,0.0,0.0,0.0,1.0
Yoshiyuki Yoshida,0.0,3.3333333333333335,0.3333333333333333,0.75,41.666666666666664,2.5
Youssef Zalal,0.08333333333333333,48.66666666666667,1.25,0.6666666666666666,66.66666666666666,3.5
Yui Chul Nam,0.75,53.0,1.25,0.25,25.0,1.5
Yuki Kondo,0.6666666666666666,12.0,0.0,0.0,33.33333333333333,3.0
Yuki Sasaki,0.0,26.0,0.0,0.0,0.0,1.0
Yuri Vaulin,0.0,1.0,0.0,0.0,0.0,1.0
Yuri Villefort,0.0,58.5,2.0,0.5,0.0,2.0
Yusaku Kinoshita,0.0,10.0,0.0,0.0,0.0,1.0
Yushin Okami,0.15384615384615385,24.466346153846153,1.6778846153846154,0.4182692307692308,68.26923076923077,10.5
Yusuke Kasuya,0.0,24.0,1.0,0.0,0.0,1.0
Yuta Sasaki,0.0,17.833333333333332,1.5,0.5,41.666666666666664,4.5
Yves Edwards,0.36363636363636365,26.55909090909091,0.2909090909090909,0.4727272727272727,47.272727272727266,10.5
Yves Jabouin,0.16666666666666666,29.61904761904762,1.0238095238095237,0.0,45.238095238095234,5.0
Zabit Magomedsharipov,0.0,57.375,4.875,0.875,100.0,3.0
Zac Pauga,0.0,45.5,0.0,0.0,50.0,1.0
Zach Light,0.0,2.0,1.0,0.0,0.0,1.0
Zach Makovsky,0.0,29.083333333333336,3.708333333333333,0.25,41.666666666666664,3.5
Zak Cummings,0.38095238095238093,30.214285714285715,0.5476190476190476,0.5238095238095238,69.04761904761904,6.5
Zak Ottow,0.25,25.375,0.625,0.25,50.0,4.0
Zane Frazier,0.0,1.0,0.0,0.0,0.0,1.0
Zarah Fairn,0.0,33.5,0.0,0.0,0.0,1.5
Zarrukh Adashev,0.0,28.5,0.0,0.16666666666666666,16.666666666666664,2.0
Zelim Imadaev,0.0,34.5,0.25,0.0,0.0,1.5
Zhalgas Zhumagulov,0.0,53.666666666666664,1.0,0.16666666666666666,16.666666666666664,6.0
Zhang Lipeng,0.0,19.25,1.75,0.75,50.0,2.0
Zhang Tiequan,0.0,13.0,0.5,1.25,25.0,4.0
Zhang Weili,0.225,66.85,1.475,0.3,80.0,4.5
Zubaira Tukhugov,0.25,41.833333333333336,1.4166666666666667,0.0,49.99999999999999,4.5
Zviad Lazishvili,0.0,63.0,0.0,0.0,0.0,1.0
